"id","name","firstname","lastname","number","club","position","height","weight","nationality","birthdate","photo"
345563,"Gael Akogo Esono","Gael Joel","Akogo Esono Nchama",27,"Granada","Midfielder","Unknown","Unknown","Equatorial Guinea","2003-12-21","https://media.api-sports.io/football/players/345563.png"
349485,"Juanma","Juan Manuel","Lendinez Moreno",32,"Granada","Midfielder","175 cm","Unknown","Spain","2003-07-29","https://media.api-sports.io/football/players/349485.png"
608,"L. Boyé","Lucas Ariel","Boyé",7,"Granada","Attacker","179 cm","81 kg","Argentina","1996-02-28","https://media.api-sports.io/football/players/608.png"
70339,"S. Weissman","Shon Zalman","Weissman",9,"Granada","Attacker","174 cm","72 kg","Israel","1996-02-14","https://media.api-sports.io/football/players/70339.png"
46740,"Stoichkov","Juan Diego","Molina Martínez",19,"Granada","Midfielder","178 cm","71 kg","Spain","1993-11-05","https://media.api-sports.io/football/players/46740.png"
2181,"G. Tsitaishvili","Giorgi","Tsitaishvili",19,"Granada","Midfielder","171 cm","63 kg","Georgia","2000-11-18","https://media.api-sports.io/football/players/2181.png"
47370,"Borja Bastón","Borja","González Tomás",9,"Granada","Attacker","186 cm","83 kg","Spain","1992-08-25","https://media.api-sports.io/football/players/47370.png"
40559,"K. Jóźwiak","Kamil Jan","Jóźwiak",7,"Granada","Midfielder","176 cm","70 kg","Poland","1998-04-22","https://media.api-sports.io/football/players/40559.png"
183751,"A. Rebbach","Abderrahmane","Rebbach",21,"Granada","Attacker","176 cm","68 kg","Algeria","1998-08-11","https://media.api-sports.io/football/players/183751.png"
403498,"Sergio Rodelas","Sergio","Rodelas Pintor",26,"Granada","Attacker","168 cm","Unknown","Spain","2004-12-01","https://media.api-sports.io/football/players/403498.png"
407338,"Siren Diao","Siren","Diao Balde",21,"Granada","Attacker","189 cm","Unknown","Spain","2005-01-21","https://media.api-sports.io/football/players/407338.png"
486298,"Samu Cortés","Samuel Cruz","Cortés Cortés",35,"Granada","Attacker","Unknown","Unknown","Spain","2006-01-01","https://media.api-sports.io/football/players/486298.png"
124,"J. Cillessen","Jasper","Cillessen",1,"Las Palmas","Goalkeeper","185 cm","83 kg","Netherlands","1989-04-22","https://media.api-sports.io/football/players/124.png"
1304,"D. Horkaš","Dinko","Horkaš",23,"Las Palmas","Goalkeeper","189 cm","77 kg","Croatia","1999-03-10","https://media.api-sports.io/football/players/1304.png"
440748,"Ãlvaro Killane","Álvaro","Killane Giardini",30,"Las Palmas","Goalkeeper","186 cm","78 kg","Argentina","2004-12-14","https://media.api-sports.io/football/players/440748.png"
486068,"Víctor Puig","Víctor","Puig Iglesias",31,"Las Palmas","Goalkeeper","185 cm","72 kg","Spain","2005-08-15","https://media.api-sports.io/football/players/486068.png"
505100,"Israel Mora","Israel","Mora de Leon",35,"Las Palmas","Goalkeeper","Unknown","Unknown","Spain","2005-04-19","https://media.api-sports.io/football/players/505100.png"
162026,"Marvin Park","Marvin","Olawale Akinlabi Park",2,"Las Palmas","Midfielder","177 cm","67 kg","Spain","2000-07-03","https://media.api-sports.io/football/players/162026.png"
162475,"Mika Màrmol","Mika","Màrmol Medina",15,"Las Palmas","Defender","181 cm","70 kg","Spain","2001-07-01","https://media.api-sports.io/football/players/162475.png"
131535,"Álex Suárez","José Alejandro","Suárez Suárez",4,"Las Palmas","Defender","178 cm","72 kg","Spain","1993-03-18","https://media.api-sports.io/football/players/131535.png"
64256,"A. Pelmard","Andy Joseph","Pelmard",17,"Las Palmas","Defender","181 cm","68 kg","France","2000-03-12","https://media.api-sports.io/football/players/64256.png"
44811,"S. McKenna","Scott","Fraser McKenna",26,"Las Palmas","Defender","189 cm","74 kg","Scotland","1996-11-12","https://media.api-sports.io/football/players/44811.png"
47052,"Álex Muñoz","Alejandro José","Muñoz Miguel",3,"Las Palmas","Defender","187 cm","80 kg","Spain","1994-07-30","https://media.api-sports.io/football/players/47052.png"
481993,"Valentín Pezzolesi","Valentín Alejandro","Pezzolesi",27,"Las Palmas","Defender","180 cm","78 kg","Spain","2007-04-16","https://media.api-sports.io/football/players/481993.png"
431890,"Juan Herzog","Juan Manuel","Herzog González",31,"Las Palmas","Defender","186 cm","81 kg","Spain","2004-05-13","https://media.api-sports.io/football/players/431890.png"
494104,"Valentino","Valentino","Raca Álvarez",32,"Las Palmas","Defender","193 cm","78 kg","Spain","2005-01-05","https://media.api-sports.io/football/players/494104.png"
310193,"Saliou","Saliou","Mandiang",34,"Las Palmas","Defender","183 cm","Unknown","Spain","2003-04-13","https://media.api-sports.io/football/players/310193.png"
46860,"Javi Muñoz","Javier","Muñoz Jiménez",5,"Las Palmas","Midfielder","175 cm","69 kg","Spain","1995-02-28","https://media.api-sports.io/football/players/46860.png"
47464,"Campaña","José Ángel","Gómez Campaña",8,"Las Palmas","Midfielder","179 cm","70 kg","Spain","1993-05-31","https://media.api-sports.io/football/players/47464.png"
182519,"Alberto Moleiro","Alberto","Moleiro González",10,"Las Palmas","Midfielder","172 cm","67 kg","Spain","2003-09-30","https://media.api-sports.io/football/players/182519.png"
47111,"Benito Ramírez","Benito","Ramírez del Toro",11,"Las Palmas","Midfielder","180 cm","70 kg","Spain","1995-07-11","https://media.api-sports.io/football/players/47111.png"
21709,"E. Loiodice","Enzo Lilian Marin","Loiodice",12,"Las Palmas","Midfielder","176 cm","60 kg","France","2000-11-27","https://media.api-sports.io/football/players/21709.png"
122230,"Manu Fuster","Manuel","Fuster Lázaro",10,"Las Palmas","Midfielder","169 cm","65 kg","Spain","1997-10-22","https://media.api-sports.io/football/players/122230.png"
46854,"Viti Rozada","Víctor","Álvarez Rozada",7,"Las Palmas","Midfielder","180 cm","75 kg","Spain","1997-09-16","https://media.api-sports.io/football/players/46854.png"
70315,"Kirian Rodríguez","Kirian","Rodríguez Concepción",20,"Las Palmas","Midfielder","180 cm","75 kg","Spain","1996-03-05","https://media.api-sports.io/football/players/70315.png"
310187,"Stefan Bajčetić","Stefan","Bajčetić Maquieira",43,"Las Palmas","Midfielder","185 cm","77 kg","Spain","2004-10-22","https://media.api-sports.io/football/players/310187.png"
2924,"A. Januzaj","Adnan","Januzaj",24,"Las Palmas","Midfielder","186 cm","76 kg","Belgium","1995-02-05","https://media.api-sports.io/football/players/2924.png"
453885,"A. Bassinga","Aboubacar","Bassinga",26,"Las Palmas","Midfielder","178 cm","70 kg","Côte d'Ivoire","2005-07-13","https://media.api-sports.io/football/players/453885.png"
308678,"Dário Essugo","Dário Cassia Luís","Essugo",14,"Las Palmas","Midfielder","178 cm","79 kg","Portugal","2005-03-14","https://media.api-sports.io/football/players/308678.png"
490848,"Sergio Viera","Sergio","Viera García",33,"Las Palmas","Midfielder","178 cm","62 kg","Spain","2005-05-08","https://media.api-sports.io/football/players/490848.png"
47393,"Marc Cardona","Marc","Cardona Rovira",19,"Las Palmas","Attacker","183 cm","70 kg","Spain","1995-07-08","https://media.api-sports.io/football/players/47393.png"
19337,"O. McBurnie","Oliver Robert","McBurnie",9,"Las Palmas","Attacker","188 cm","79 kg","Scotland","1996-06-04","https://media.api-sports.io/football/players/19337.png"
2671,"Jaime Mata","Jaime","Mata Arnaiz",7,"Las Palmas","Attacker","185 cm","79 kg","Spain","1988-10-24","https://media.api-sports.io/football/players/2671.png"
47324,"Sandro Ramírez","Sandro","Ramírez Castillo",9,"Las Palmas","Attacker","175 cm","71 kg","Spain","1995-07-09","https://media.api-sports.io/football/players/47324.png"
129791,"Fábio Silva","Fábio Daniel","Soares Silva",20,"Las Palmas","Attacker","185 cm","75 kg","Portugal","2002-07-19","https://media.api-sports.io/football/players/129791.png"
440133,"Elías Romero","Elías","Romero Martinez",40,"Las Palmas","Attacker","179 cm","73 kg","Spain","2004-05-11","https://media.api-sports.io/football/players/440133.png"
406123,"Sergio Ruiz","Sergio","Ruiz González",41,"Las Palmas","Attacker","175 cm","Unknown","Spain","2006-01-08","https://media.api-sports.io/football/players/406123.png"
404471,"Diego Martín","Diego","Martín Pérez","N/A","Las Palmas","Attacker","Unknown","Unknown","Spain","2003-08-13","https://media.api-sports.io/football/players/404471.png"
61142,"D. Greif","Dominik","Greif",13,"Mallorca","Goalkeeper","197 cm","82 kg","Slovakia","1997-04-06","https://media.api-sports.io/football/players/61142.png"
179139,"Leo Román","Leonardo","Román Riquelme",23,"Mallorca","Goalkeeper","189 cm","83 kg","Spain","2000-07-06","https://media.api-sports.io/football/players/179139.png"
47399,"Iván Cuéllar","Iván","Cuéllar Sacristán",25,"Mallorca","Goalkeeper","187 cm","76 kg","Spain","1984-05-27","https://media.api-sports.io/football/players/47399.png"
237252,"Pere García","Pere Joan","García Bauzà",31,"Mallorca","Goalkeeper","193 cm","82 kg","Spain","2002-03-22","https://media.api-sports.io/football/players/237252.png"
108519,"Mateu Morey","Mateu Jaume","Morey Bauzà",2,"Mallorca","Defender","173 cm","67 kg","Spain","2000-03-02","https://media.api-sports.io/football/players/108519.png"
920,"Toni Lato","Antonio","Latorre Grueso",3,"Mallorca","Defender","171 cm","64 kg","Spain","1997-11-21","https://media.api-sports.io/football/players/920.png"
181582,"Copete","José Manuel","Arias Copete",6,"Mallorca","Defender","192 cm","73 kg","Spain","1999-10-10","https://media.api-sports.io/football/players/181582.png"
47514,"Valery","Valery","Fernández Estrada",11,"Mallorca","Defender","182 cm","75 kg","Spain","1999-11-23","https://media.api-sports.io/football/players/47514.png"
46733,"Raíllo","Antonio José","Raíllo Arenas",21,"Mallorca","Defender","187 cm","80 kg","Spain","1991-10-08","https://media.api-sports.io/football/players/46733.png"
64268,"J. Mojica","Johan Andrés","Mojica Palacio",22,"Mallorca","Defender","185 cm","66 kg","Colombia","1992-08-21","https://media.api-sports.io/football/players/64268.png"
26302,"Pablo Maffeo","Pablo Carmine","Maffeo Becerra",15,"Mallorca","Defender","172 cm","70 kg","Spain","1997-07-12","https://media.api-sports.io/football/players/26302.png"
46738,"M. Valjent","Martin","Valjent",24,"Mallorca","Defender","187 cm","70 kg","Slovakia","1995-12-11","https://media.api-sports.io/football/players/46738.png"
335697,"David López","David","López Guijarro",27,"Mallorca","Defender","195 cm","87 kg","Spain","2003-02-03","https://media.api-sports.io/football/players/335697.png"
414,"Omar Mascarell","Omar","Mascarell González",5,"Mallorca","Midfielder","181 cm","76 kg","Spain","1993-02-02","https://media.api-sports.io/football/players/414.png"
1701,"Manu Morlanes","Manuel","Morlanes Ariño",8,"Mallorca","Midfielder","178 cm","75 kg","Spain","1999-01-12","https://media.api-sports.io/football/players/1701.png"
47336,"Darder","Sergi","Darder Moll",10,"Mallorca","Midfielder","180 cm","71 kg","Spain","1993-12-22","https://media.api-sports.io/football/players/47336.png"
190485,"Samú Costa","Samuel","de Almeida Costa",4,"Mallorca","Midfielder","183 cm","75 kg","Portugal","2000-11-27","https://media.api-sports.io/football/players/190485.png"
46742,"Dani Rodríguez","Daniel José","Rodríguez Vázquez",14,"Mallorca","Midfielder","178 cm","71 kg","Spain","1988-06-06","https://media.api-sports.io/football/players/46742.png"
107194,"Antonio Sánchez","Antonio","Sánchez Navarro",18,"Mallorca","Midfielder","179 cm","78 kg","Spain","1997-04-22","https://media.api-sports.io/football/players/107194.png"
84086,"Robert Navarro","Roberto","Navarro Muñoz",27,"Mallorca","Midfielder","178 cm","65 kg","Spain","2002-04-12","https://media.api-sports.io/football/players/84086.png"
411424,"Miquel Salas","Miquel Jan","Salas Franch",28,"Mallorca","Midfielder","182 cm","67 kg","Spain","2005-08-27","https://media.api-sports.io/football/players/411424.png"
50048,"V. Muriqi","Vedat","Muriqi",18,"Mallorca","Attacker","194 cm","92 kg","Kosovo","1994-04-24","https://media.api-sports.io/football/players/50048.png"
46751,"Abdón Prats","Abdón Roger","Prats Bastidas",9,"Mallorca","Attacker","181 cm","81 kg","Spain","1992-12-07","https://media.api-sports.io/football/players/46751.png"
25375,"T. Asano","Takuma","Asano",11,"Mallorca","Attacker","173 cm","71 kg","Japan","1994-11-10","https://media.api-sports.io/football/players/25375.png"
2001,"C. Larin","Cyle Christopher","Larin",17,"Mallorca","Attacker","188 cm","83 kg","Canada","1995-04-17","https://media.api-sports.io/football/players/2001.png"
195962,"Chiquinho","Francisco Jorge","Tavares Oliveira",20,"Mallorca","Midfielder","179 cm","73 kg","Portugal","2000-02-05","https://media.api-sports.io/football/players/195962.png"
482473,"Marc Domenech","Marc","Hidalgo Domenech",30,"Mallorca","Attacker","182 cm","70 kg","Spain","2006-12-01","https://media.api-sports.io/football/players/482473.png"
46646,"Sergio Herrera","Sergio","Herrera Pirón",1,"Osasuna","Goalkeeper","192 cm","82 kg","Spain","1993-06-05","https://media.api-sports.io/football/players/46646.png"
47448,"Aitor Fernández","Aitor","Fernández Abarisketa",13,"Osasuna","Goalkeeper","182 cm","78 kg","Spain","1991-05-03","https://media.api-sports.io/football/players/47448.png"
182657,"Pablo Valencia","Pablo","Valencia García",31,"Osasuna","Goalkeeper","188 cm","74 kg","Spain","2001-03-16","https://media.api-sports.io/football/players/182657.png"
348029,"D. Stamatakis","Dimitrios","Stamatakis",32,"Osasuna","Goalkeeper","191 cm","83 kg","Greece","2003-04-23","https://media.api-sports.io/football/players/348029.png"
46967,"Juan Cruz","Juan Cruz","Álvaro Armada",3,"Osasuna","Defender","180 cm","79 kg","Spain","1992-07-28","https://media.api-sports.io/football/players/46967.png"
46652,"Unai García","Unai","García Lugea",4,"Osasuna","Defender","186 cm","81 kg","Spain","1992-02-03","https://media.api-sports.io/football/players/46652.png"
182592,"Jorge Herrando","Jorge","Herrando Oroz",28,"Osasuna","Defender","190 cm","78 kg","Spain","2001-02-28","https://media.api-sports.io/football/players/182592.png"
182181,"Jesús Areso","Jesús","Areso Blanco",12,"Osasuna","Defender","182 cm","81 kg","Spain","1999-07-02","https://media.api-sports.io/football/players/182181.png"
47391,"Rubén Peña","Rubén","Peña Jiménez",15,"Osasuna","Defender","170 cm","65 kg","Spain","1991-07-18","https://media.api-sports.io/football/players/47391.png"
279822,"F. Boyomo","Flavien Enzo Thiedort","Boyomo",6,"Osasuna","Defender","180 cm","70 kg","Cameroon","2001-10-07","https://media.api-sports.io/football/players/279822.png"
181259,"Abel Bretones","Abel","Bretones Cruz",23,"Osasuna","Midfielder","188 cm","78 kg","Spain","2000-08-21","https://media.api-sports.io/football/players/181259.png"
47533,"Catena","Alejandro","Catena Marugán",24,"Osasuna","Defender","194 cm","82 kg","Spain","1994-10-28","https://media.api-sports.io/football/players/47533.png"
357626,"Diego Espejo","Diego","Espejo de la Concepción",4,"Osasuna","Defender","188 cm","76 kg","Spain","2002-08-18","https://media.api-sports.io/football/players/357626.png"
1825,"Lucas Torró","Lucas","Torró Marset",6,"Osasuna","Midfielder","190 cm","77 kg","Spain","1994-07-19","https://media.api-sports.io/football/players/1825.png"
46662,"Moncayola","Jon","Moncayola Tollar",7,"Osasuna","Midfielder","189 cm","86 kg","Spain","1998-05-13","https://media.api-sports.io/football/players/46662.png"
139001,"Pablo Ibáñez","Pablo","Ibáñez Lumbreras",19,"Osasuna","Midfielder","179 cm","74 kg","Spain","1998-09-20","https://media.api-sports.io/football/players/139001.png"
67939,"Aimar Oroz","Aimar","Oroz Huarte",19,"Osasuna","Midfielder","177 cm","72 kg","Spain","2001-11-27","https://media.api-sports.io/football/players/67939.png"
46658,"Rubén García","Rubén","García Santos",14,"Osasuna","Midfielder","171 cm","72 kg","Spain","1993-07-14","https://media.api-sports.io/football/players/46658.png"
47574,"Moi Gómez","Moisés","Gómez Bordonado",16,"Osasuna","Midfielder","176 cm","71 kg","Spain","1994-06-23","https://media.api-sports.io/football/players/47574.png"
182621,"Iker Muñoz","Iker","Muñoz Cameros",34,"Osasuna","Midfielder","180 cm","69 kg","Spain","2002-11-05","https://media.api-sports.io/football/players/182621.png"
381197,"Asier Osambela","Asier","Osambela Larraya",41,"Osasuna","Midfielder","186 cm","75 kg","Spain","2004-02-08","https://media.api-sports.io/football/players/381197.png"
146751,"Raúl García","Raúl","García de Haro",23,"Osasuna","Attacker","192 cm","70 kg","Spain","2000-11-03","https://media.api-sports.io/football/players/146751.png"
